group_id,start_time,end_time,event_count,src_user,dst_user,src_computer,dst_computer,event_type,auth_type,logon_type,result
262,150881,150881,1,C523$@DOM1,C523$@DOM1,C553,C553,LogOn_Success,Kerberos,Network,Success
263,150881,150881,1,C538$@DOM1,C538$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
264,150881,150881,1,C538$@DOM1,C538$@DOM1,C539,C1065,LogOn_Success,Kerberos,Network,Success
265,150881,150881,1,C538$@DOM1,C538$@DOM1,C539,C529,TGS_Success,?,?,Success
266,150881,150881,1,C538$@DOM1,C538$@DOM1,C539,C529,LogOn_Success,Kerberos,Network,Success
267,150881,150881,1,C553$@DOM1,C553$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
268,150881,150881,1,C5783$@DOM1,C5783$@DOM1,C1015,C1015,LogOff_Success,?,Network,Success
269,150881,150881,1,C580$@DOM1,C580$@DOM1,C580,C1065,LogOn_Success,Kerberos,Network,Success
270,150881,150881,1,C580$@DOM1,C580$@DOM1,C580,C580,TGT_Success,?,?,Success
271,150881,150881,1,C580$@DOM1,C580$@DOM1,C580,TGT,TGS_Success,?,?,Success
272,150881,150881,1,C5853$@DOM1,C5853$@DOM1,C5853,C2106,LogOn_Success,Kerberos,Network,Success
273,150881,150881,1,C5905$@DOM1,C5905$@DOM1,C5905,C1065,LogOn_Success,Kerberos,Network,Success
274,150881,150881,1,C599$@DOM1,C599$@DOM1,C1619,C101,LogOn_Success,Kerberos,Network,Success
275,150881,150881,1,C599$@DOM1,C599$@DOM1,C1619,C457,LogOn_Success,Kerberos,Network,Success
276,150881,150881,1,C599$@DOM1,C599$@DOM1,C1619,C553,LogOn_Success,Kerberos,Network,Success
277,150881,150881,1,C599$@DOM1,C599$@DOM1,C1619,C612,LogOn_Success,Kerberos,Network,Success
278,150881,150881,1,C599$@DOM1,C599$@DOM1,C457,C457,LogOff_Success,?,Network,Success
279,150881,150881,1,C599$@DOM1,C599$@DOM1,C553,C553,LogOff_Success,?,Network,Success
280,150881,150881,1,C599$@DOM1,C599$@DOM1,C612,C612,LogOff_Success,?,Network,Success
281,150881,150881,1,C6085$@DOM1,C6085$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
282,150881,150881,1,C6402$@DOM1,C6402$@DOM1,C6402,C612,LogOn_Success,Kerberos,Network,Success
283,150881,150881,1,C7006$@DOM1,C7006$@DOM1,C7006,C5618,LogOn_Success,Kerberos,Network,Success
284,150881,150881,1,C750$@DOM1,C750$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
285,150881,150881,1,C7753$@DOM1,C7753$@DOM1,C7753,C2106,LogOn_Success,Kerberos,Network,Success
286,150881,150881,1,C804$@DOM1,C804$@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
287,150881,150881,1,C8836$@DOM1,C8836$@DOM1,C467,C467,LogOff_Success,?,Network,Success
288,150881,150881,1,C9407$@DOM1,C9407$@DOM1,C9407,C612,LogOn_Success,Kerberos,Network,Success
289,150881,150881,1,C9544$@DOM1,C9544$@DOM1,C1798,C9544,LogOn_Success,Kerberos,Network,Success
290,150881,150881,1,C9544$@DOM1,C9544$@DOM1,C9544,C1065,LogOn_Success,Kerberos,Network,Success
291,150881,150881,1,C9544$@DOM1,C9544$@DOM1,C9544,C625,LogOn_Success,Kerberos,Network,Success
292,150881,150881,1,C9544$@DOM1,C9544$@DOM1,C9544,C9544,LogOff_Success,?,Network,Success
293,150881,150881,1,C9694$@DOM1,C9694$@DOM1,C9694,C1065,LogOn_Success,Kerberos,Network,Success
294,150881,150881,1,C9694$@DOM1,C9694$@DOM1,C9694,C9694,TGS_Success,?,?,Success
295,150881,150881,1,C97$@DOM1,C97$@DOM1,C97,C2162,LogOn_Success,Kerberos,Network,Success
296,150881,150881,1,C9751$@DOM1,C9751$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
297,150881,150881,1,C988$@DOM1,C988$@DOM1,C1964,C1964,LogOff_Success,?,Network,Success
298,150881,150881,1,U1067@DOM1,U1067@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
299,150881,150881,1,U118@DOM1,U118@DOM1,C1833,C1833,LogOn_Success,NTLM,Network,Success
300,150881,150881,1,U118@DOM1,U118@DOM1,C1964,C1964,LogOff_Success,?,Network,Success
301,150881,150881,1,U1377@DOM1,U1377@DOM1,C529,C529,LogOff_Success,?,Network,Success
302,150881,150881,1,U1413@DOM1,U1413@DOM1,C265,C612,TGS_Success,?,?,Success
303,150881,150881,1,U157@DOM1,U157@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
304,150881,150881,1,U1638@DOM1,U1638@DOM1,C1015,C1015,LogOff_Success,?,Network,Success
305,150881,150881,1,U164@DOM1,U118@DOM1,C1964,C1964,LogOn_Success,Kerberos,Network,Success
306,150881,150881,1,U1945@DOM1,U1945@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
307,150881,150881,1,U1945@DOM1,U1945@DOM1,C6069,C2106,LogOn_Success,Kerberos,Network,Success
308,150881,150881,1,U1996@DOM1,U1996@DOM1,C6127,C612,LogOn_Success,Kerberos,Network,Success
309,150881,150881,1,U1@DOM1,U1@DOM1,C419,C419,LogOn_Success,Kerberos,Network,Success
310,150881,150881,1,U22@DOM1,U22@DOM1,C477,C612,LogOn_Success,Kerberos,Network,Success
311,150881,150881,1,U22@DOM1,U22@DOM1,C612,C612,LogOff_Success,?,Network,Success
312,150881,150881,1,U2338@DOM1,U2338@DOM1,C6832,C467,LogOn_Success,Kerberos,Network,Success
313,150881,150881,1,U2999@DOM1,U2999@DOM1,C612,C612,LogOff_Success,?,Network,Success
314,150881,150881,1,U3312@DOM1,U3312@DOM1,C528,C528,LogOff_Success,?,Network,Success
315,150881,150881,1,U34@DOM1,U34@DOM1,C921,C921,LogOff_Success,?,Network,Success
316,150881,150881,1,U34@DOM1,U34@DOM1,C921,C921,LogOn_Success,Kerberos,Network,Success
317,150881,150881,1,U367@DOM1,U367@DOM1,C3810,C1065,LogOn_Success,Kerberos,Network,Success
318,150881,150881,1,U367@DOM1,U367@DOM1,C3810,C457,LogOn_Success,Kerberos,Network,Success
319,150881,150881,1,U367@DOM1,U367@DOM1,C3810,C529,LogOn_Success,Kerberos,Network,Success
320,150881,150881,1,U367@DOM1,U367@DOM1,C3810,C612,LogOn_Success,Kerberos,Network,Success
321,150881,150881,1,U367@DOM1,U367@DOM1,C457,C457,LogOff_Success,?,Network,Success
322,150881,150881,1,U48@DOM1,U48@DOM1,C419,C419,LogOff_Success,?,Network,Success
323,150881,150881,1,U48@DOM1,U48@DOM1,C419,C419,LogOn_Success,Kerberos,Network,Success
324,150881,150881,2,U4946@DOM1,U4946@DOM1,C11888,C1015,LogOn_Success,Kerberos,Network,Success
325,150881,150881,1,U4946@DOM1,U4946@DOM1,C11888,C2162,LogOn_Success,Kerberos,Network,Success
326,150881,150881,1,U5164@DOM1,U5164@DOM1,C2162,C2162,LogOff_Success,?,Network,Success
327,150881,150881,1,U541@DOM1,U541@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
328,150881,150881,1,U541@DOM1,U541@DOM1,C25845,C2106,LogOn_Success,Kerberos,Network,Success
329,150881,150881,1,U5443@DOM1,U5443@DOM1,C12902,C2106,LogOn_Success,Kerberos,Network,Success
330,150881,150881,1,U5443@DOM1,U5443@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
331,150881,150881,1,U5659@DOM1,U5659@DOM1,C97,C2162,LogOn_Success,Kerberos,Network,Success
332,150881,150881,1,U5968@DOM1,U5968@DOM1,C2855,C2855,LogOff_Success,?,Network,Success
333,150881,150881,1,U6393@DOM1,U6393@DOM1,C14474,C423,LogOn_Success,Kerberos,Network,Success
334,150881,150881,1,U63@DOM1,U63@DOM1,C1755,C1755,LogOff_Success,?,Network,Success
335,150881,150881,1,U63@DOM1,U63@DOM1,C1755,C1755,LogOn_Success,Kerberos,Network,Success
336,150881,150881,1,U6950@DOM1,U6950@DOM1,C467,C467,LogOff_Success,?,Network,Success
337,150881,150881,1,U825@DOM1,U825@DOM1,C612,C612,LogOff_Success,?,Network,Success
338,150881,150881,1,U890@DOM1,U890@DOM1,C8986,C2162,LogOn_Success,Kerberos,Network,Success
339,150882,150882,1,C10093$@DOM1,C10093$@DOM1,C612,C612,LogOff_Success,?,Network,Success
340,150882,150882,1,C101$@DOM1,C101$@DOM1,C1964,C1964,LogOn_Success,Kerberos,Network,Success
341,150882,150882,1,C10163$@DOM1,C10163$@DOM1,C586,C586,LogOff_Success,?,Network,Success
342,150882,150882,1,C10277$@DOM1,C10277$@DOM1,C10277,C586,LogOn_Success,Kerberos,Network,Success
343,150882,150882,1,C1035$@DOM1,C1035$@DOM1,C1035,C2106,LogOn_Success,Kerberos,Network,Success
344,150882,150882,1,C1035$@DOM1,C1035$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
345,150882,150882,1,C10972$@DOM1,C10972$@DOM1,C10972,C2106,LogOn_Success,Kerberos,Network,Success
346,150882,150882,1,C10995$@DOM1,C10995$@DOM1,C586,C586,LogOff_Success,?,Network,Success
347,150882,150882,1,C11844$@DOM1,C11844$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
348,150882,150882,1,C12742$@DOM1,C12742$@DOM1,C12742,C528,LogOn_Success,Kerberos,Network,Success
349,150882,150882,1,C12904$@DOM1,C12904$@DOM1,C3173,C3173,LogOff_Success,?,Network,Success
350,150882,150882,1,C13216$@DOM1,C13216$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
351,150882,150882,1,C13258$@DOM1,C13258$@DOM1,C529,C529,LogOff_Success,?,Network,Success
352,150882,150882,1,C13691$@DOM1,C13691$@DOM1,C13691,C1065,LogOn_Success,Kerberos,Network,Success
353,150882,150882,1,C13732$@DOM1,C13732$@DOM1,C612,C612,LogOff_Success,?,Network,Success
354,150882,150882,1,C13888$@DOM1,C13888$@DOM1,C528,C528,LogOff_Success,?,Network,Success
355,150882,150882,1,C1418$@DOM1,C1418$@DOM1,C467,C467,LogOff_Success,?,Network,Success
356,150882,150882,1,C14379$@DOM1,C14379$@DOM1,C14379,C2106,LogOn_Success,Kerberos,Network,Success
357,150882,150882,1,C14474$@DOM1,C14474$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
358,150882,150882,1,C14506$@DOM1,C14506$@DOM1,C14506,C612,LogOn_Success,Kerberos,Network,Success
359,150882,150882,1,C1496$@DOM1,C1496$@DOM1,C1496,C529,TGS_Success,?,?,Success
360,150882,150882,1,C15312$@DOM1,C15312$@DOM1,C15312,C528,LogOn_Success,Kerberos,Network,Success
361,150882,150882,1,C15312$@DOM1,C15312$@DOM1,C15312,C612,LogOn_Success,Kerberos,Network,Success
362,150882,150882,1,C15312$@DOM1,C15312$@DOM1,C528,C528,LogOff_Success,?,Network,Success
363,150882,150882,1,C15401$@DOM1,C15401$@DOM1,C15401,C586,TGS_Success,?,?,Success
364,150882,150882,1,C15516$@DOM1,C15516$@DOM1,C15516,C529,LogOn_Success,Kerberos,Network,Success
365,150882,150882,1,C1554$@DOM1,C1554$@DOM1,C3173,C3173,LogOff_Success,?,Network,Success
366,150882,150882,1,C1554$@DOM1,C1554$@DOM1,C612,C612,LogOff_Success,?,Network,Success
367,150882,150882,1,C1570$@DOM1,C1570$@DOM1,C1570,C2106,LogOn_Success,Kerberos,Network,Success
368,150882,150882,1,C15789$@DOM1,C15789$@DOM1,C15789,C586,LogOn_Success,Kerberos,Network,Success
369,150882,150882,1,C15860$@DOM1,C15860$@DOM1,C586,C586,LogOff_Success,?,Network,Success
370,150882,150882,1,C15996$@DOM1,C15996$@DOM1,C528,C528,LogOff_Success,?,Network,Success
371,150882,150882,1,C1617$@DOM1,C1617$@DOM1,C101,C101,LogOff_Success,?,Network,Success
372,150882,150882,1,C1617$@DOM1,C1617$@DOM1,C1085,C1085,LogOff_Success,?,Network,Success
373,150882,150882,1,C1617$@DOM1,C1617$@DOM1,C1618,C101,LogOn_Success,Kerberos,Network,Success
374,150882,150882,1,C1617$@DOM1,C1617$@DOM1,C1618,C1085,LogOn_Success,Kerberos,Network,Success
375,150882,150882,1,C1617$@DOM1,C1617$@DOM1,C1618,C988,LogOn_Success,Kerberos,Network,Success
376,150882,150882,1,C1617$@DOM1,C1617$@DOM1,C988,C988,LogOff_Success,?,Network,Success
377,150882,150882,1,C1640$@DOM1,C1640$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
378,150882,150882,1,C16420$@DOM1,C16420$@DOM1,C16420,C612,LogOn_Success,Kerberos,Network,Success
379,150882,150882,1,C16420$@DOM1,C16420$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
380,150882,150882,1,C16420$@DOM1,C16420$@DOM1,C612,C612,LogOff_Success,?,Network,Success
381,150882,150882,1,C16528$@DOM1,C16528$@DOM1,C586,C586,LogOff_Success,?,Network,Success
382,150882,150882,1,C16601$@DOM1,C16601$@DOM1,C16601,C467,LogOn_Success,Kerberos,Network,Success
383,150882,150882,1,C16709$@DOM1,C16709$@DOM1,C16709,C586,TGS_Success,?,?,Success
384,150882,150882,1,C16709$@DOM1,C16709$@DOM1,C16709,C586,LogOn_Success,Kerberos,Network,Success
385,150882,150882,1,C16827$@DOM1,C16827$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
386,150882,150882,1,C17066$@DOM1,C17066$@DOM1,C17066,C528,LogOn_Success,Kerberos,Network,Success
387,150882,150882,1,C17076$@DOM1,C17076$@DOM1,C467,C467,LogOff_Success,?,Network,Success
388,150882,150882,1,C17400$@DOM1,C17400$@DOM1,C612,C612,LogOff_Success,?,Network,Success
389,150882,150882,1,C1766$@DOM1,C1766$@DOM1,C1968,C1085,LogOn_Success,Kerberos,Network,Success
390,150882,150882,1,C1865$@DOM1,C1865$@DOM1,C612,C612,LogOff_Success,?,Network,Success
391,150882,150882,1,C193$@DOM1,C193$@DOM1,C193,C528,LogOn_Success,Kerberos,Network,Success
392,150882,150882,1,C193$@DOM1,C193$@DOM1,C528,C528,LogOff_Success,?,Network,Success
393,150882,150882,1,C1931$@DOM1,C1931$@DOM1,C1932,C523,TGS_Success,?,?,Success
394,150882,150882,1,C1935$@DOM1,C1935$@DOM1,C1935,C586,LogOn_Success,Kerberos,Network,Success
395,150882,150882,1,C2092$@DOM1,C2092$@DOM1,C1964,C1964,LogOn_Success,Kerberos,Network,Success
396,150882,150882,1,C2092$@DOM1,C2092$@DOM1,C2093,C2092,TGS_Success,?,?,Success
397,150882,150882,1,C2103$@DOM1,C2103$@DOM1,C2103,C1065,LogOn_Success,Kerberos,Network,Success
398,150882,150882,1,C2157$@DOM1,C2157$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
399,150882,150882,1,C2157$@DOM1,C2157$@DOM1,C2158,C1640,TGS_Success,?,?,Success
400,150882,150882,1,C2157$@DOM1,C2157$@DOM1,C2158,C2106,LogOn_Success,Kerberos,Network,Success
401,150882,150882,1,C2157$@DOM1,C2157$@DOM1,C2158,C2158,TGT_Success,?,?,Success
402,150882,150882,1,C2579$@DOM1,C2579$@DOM1,C2579,C2579,TGT_Success,?,?,Success
403,150882,150882,1,C2579$@DOM1,C2579$@DOM1,C2579,C612,TGS_Success,?,?,Success
404,150882,150882,1,C2579$@DOM1,C2579$@DOM1,C2579,C612,LogOn_Success,Kerberos,Network,Success
405,150882,150882,1,C2579$@DOM1,C2579$@DOM1,C2579,TGT,TGS_Success,?,?,Success
406,150882,150882,1,C2686$@DOM1,C2686$@DOM1,C586,C586,LogOff_Success,?,Network,Success
407,150882,150882,1,C2754$@DOM1,C2754$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
408,150882,150882,1,C3059$@DOM1,C3059$@DOM1,C3059,C529,LogOn_Success,Kerberos,Network,Success
409,150882,150882,1,C306$@DOM1,C306$@DOM1,C306,C306,LogOff_Success,?,Network,Success
410,150882,150882,1,C306$@DOM1,C306$@DOM1,C306,C306,LogOn_Success,Kerberos,Network,Success
411,150882,150882,1,C306$@DOM1,C306$@DOM1,C306,C612,LogOn_Success,Kerberos,Network,Success
412,150882,150882,1,C3073$@DOM1,C3073$@DOM1,C3073,C3073,TGT_Fail,?,?,Fail
413,150882,150882,1,C3137$@DOM1,C3137$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
414,150882,150882,1,C318$@DOM1,C318$@DOM1,C612,C612,LogOff_Success,?,Network,Success
415,150882,150882,1,C319$@DOM1,C319$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
416,150882,150882,1,C3611$@DOM1,C3611$@DOM1,C3611,C528,LogOn_Success,Kerberos,Network,Success
417,150882,150882,1,C367$@DOM1,C367$@DOM1,C367,C612,LogOn_Success,Kerberos,Network,Success
418,150882,150882,1,C3942$@DOM1,C3942$@DOM1,C3942,C528,LogOn_Success,Kerberos,Network,Success
419,150882,150882,1,C4028$@DOM1,C4028$@DOM1,C4028,C612,LogOn_Success,Kerberos,Network,Success
420,150882,150882,1,C4046$@DOM1,C4046$@DOM1,C4046,C528,LogOn_Success,Kerberos,Network,Success
421,150882,150882,1,C4400$@DOM1,C4400$@DOM1,C586,C586,LogOff_Success,?,Network,Success
422,150882,150882,1,C4400$@DOM1,C4400$@DOM1,C612,C612,LogOff_Success,?,Network,Success
423,150882,150882,1,C4709$@DOM1,C4709$@DOM1,C4709,C2106,LogOn_Success,Kerberos,Network,Success
424,150882,150882,1,C4720$@DOM1,C4720$@DOM1,C4720,C2106,LogOn_Success,Kerberos,Network,Success
425,150882,150882,1,C4763$@DOM1,C4763$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
426,150882,150882,1,C4859$@DOM1,C4859$@DOM1,C586,C586,LogOff_Success,?,Network,Success
427,150882,150882,1,C4899$@DOM1,C4899$@DOM1,C4899,C1065,LogOn_Success,Kerberos,Network,Success
428,150882,150882,1,C517$@DOM1,C517$@DOM1,C529,C529,LogOff_Success,?,Network,Success
429,150882,150882,1,C523$@DOM1,C523$@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
430,150882,150882,1,C523$@DOM1,C523$@DOM1,C523,C1964,TGS_Success,?,?,Success
431,150882,150882,1,C538$@DOM1,C538$@DOM1,C539,C988,LogOn_Success,Kerberos,Network,Success
432,150882,150882,1,C538$@DOM1,C538$@DOM1,C612,C612,LogOff_Success,?,Network,Success
433,150882,150882,1,C553$@DOM1,C553$@DOM1,C1964,C1964,LogOff_Success,?,Network,Success
434,150882,150882,1,C553$@DOM1,C553$@DOM1,C1964,C1964,LogOn_Success,Kerberos,Network,Success
435,150882,150882,1,C567$@DOM1,C567$@DOM1,C574,C1085,LogOn_Success,Kerberos,Network,Success
436,150882,150882,1,C590$@DOM1,C590$@DOM1,C586,C586,LogOff_Success,?,Network,Success
437,150882,150882,1,C5921$@DOM1,C5921$@DOM1,C5921,C586,LogOn_Success,Kerberos,Network,Success
438,150882,150882,1,C5974$@DOM1,C5974$@DOM1,C528,C528,LogOff_Success,?,Network,Success
439,150882,150882,1,C599$@DOM1,C599$@DOM1,C1619,C467,LogOn_Success,Kerberos,Network,Success
440,150882,150882,1,C599$@DOM1,C599$@DOM1,C1619,C523,LogOn_Success,Kerberos,Network,Success
441,150882,150882,1,C599$@DOM1,C599$@DOM1,C1619,C599,TGS_Success,?,?,Success
442,150882,150882,1,C599$@DOM1,C599$@DOM1,C467,C467,LogOff_Success,?,Network,Success
443,150882,150882,1,C627$@DOM1,C627$@DOM1,C627,C586,LogOn_Success,Kerberos,Network,Success
444,150882,150882,1,C6283$@DOM1,C6283$@DOM1,C6283,C586,LogOn_Success,Kerberos,Network,Success
445,150882,150882,1,C640$@DOM1,C640$@DOM1,C640,C528,LogOn_Success,Kerberos,Network,Success
446,150882,150882,1,C6402$@DOM1,C6402$@DOM1,C612,C612,LogOff_Success,?,Network,Success
447,150882,150882,1,C6592$@DOM1,C6592$@DOM1,C6592,C467,LogOn_Success,Kerberos,Network,Success
448,150882,150882,1,C7115$@DOM1,C7115$@DOM1,C7115,C586,LogOn_Success,Kerberos,Network,Success
449,150882,150882,1,C7279$@DOM1,C7279$@DOM1,C586,C586,LogOff_Success,?,Network,Success
450,150882,150882,1,C7622$@DOM1,C7622$@DOM1,C7622,C586,LogOn_Success,Kerberos,Network,Success
451,150882,150882,1,C7689$@DOM1,C7689$@DOM1,C7689,C612,LogOn_Success,Kerberos,Network,Success
452,150882,150882,1,C8094$@DOM1,C8094$@DOM1,C1065,C1065,LogOff_Success,?,Network,Success
453,150882,150882,1,C8215$@DOM1,C8215$@DOM1,C8215,C528,LogOn_Success,Kerberos,Network,Success
454,150882,150882,1,C8694$@DOM1,C8694$@DOM1,C8694,C528,LogOn_Success,Kerberos,Network,Success
455,150882,150882,1,C8836$@DOM1,C8836$@DOM1,C8836,C586,LogOn_Success,NTLM,Network,Success
456,150882,150882,1,C9204$@DOM1,C9204$@DOM1,C9204,C529,LogOn_Success,Kerberos,Network,Success
457,150882,150882,1,C931$@DOM1,C931$@DOM1,C931,C457,TGS_Success,?,?,Success
458,150882,150882,1,C9328$@DOM1,C9328$@DOM1,C612,C612,LogOff_Success,?,Network,Success
459,150882,150882,1,C9382$@DOM1,C9382$@DOM1,C528,C528,LogOff_Success,?,Network,Success
460,150882,150882,1,C9382$@DOM1,C9382$@DOM1,C9382,C528,LogOn_Success,Kerberos,Network,Success
461,150882,150882,1,C9544$@DOM1,C9544$@DOM1,C9544,C528,LogOn_Success,NTLM,Network,Success
462,150882,150882,1,C9673$@DOM1,C9673$@DOM1,C586,C586,LogOff_Success,?,Network,Success
463,150882,150882,1,C9694$@DOM1,C9694$@DOM1,C1798,C9694,LogOn_Success,Kerberos,Network,Success
464,150882,150882,1,C9694$@DOM1,C9694$@DOM1,C528,C528,LogOff_Success,?,Network,Success
465,150882,150882,1,C9694$@DOM1,C9694$@DOM1,C9694,C528,LogOn_Success,Kerberos,Network,Success
466,150882,150882,1,C9694$@DOM1,C9694$@DOM1,C9694,C9694,LogOff_Success,?,Network,Success
467,150882,150882,1,C988$@DOM1,C988$@DOM1,C1964,C1964,LogOn_Success,Kerberos,Network,Success
468,150882,150882,1,C988$@DOM1,C988$@DOM1,C988,C529,TGS_Success,?,?,Success
469,150882,150882,1,C988$@DOM1,C988$@DOM1,C988,C988,TGS_Success,?,?,Success
470,150882,150882,1,LOCAL SERVICE@C8818,LOCAL SERVICE@C8818,C8818,C8818,LogOn_Success,Negotiate,Service,Success
471,150882,150882,1,U1073@DOM1,U1073@DOM1,C11870,C2106,LogOn_Success,Kerberos,Network,Success
472,150882,150882,1,U1073@DOM1,U1073@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
473,150882,150882,1,U107@DOM1,U107@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
474,150882,150882,1,U107@DOM1,U107@DOM1,C1802,C1691,LogOn_Success,Kerberos,Network,Success
475,150882,150882,1,U108@DOM1,U108@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
476,150882,150882,1,U108@DOM1,U108@DOM1,C946,C1691,LogOn_Success,Kerberos,Network,Success
477,150882,150882,1,U109@DOM1,U109@DOM1,C7,C7,LogOff_Success,?,Network,Success
478,150882,150882,1,U111@DOM1,U111@DOM1,C1003,C1003,LogOff_Success,?,Network,Success
479,150882,150882,1,U113@DOM1,U113@DOM1,C1710,C1710,TGS_Success,?,?,Success
480,150882,150882,1,U113@DOM1,U113@DOM1,C1710,C1710,TGT_Success,?,?,Success
481,150882,150882,1,U118@DOM1,U118@DOM1,C1964,C1964,LogOff_Success,?,Network,Success
482,150882,150882,1,U119@DOM1,U119@DOM1,C229,C229,LogOff_Success,?,Network,Success
483,150882,150882,1,U119@DOM1,U119@DOM1,C229,C229,LogOn_Success,Kerberos,Network,Success
484,150882,150882,1,U1269@DOM1,U1269@DOM1,C529,C529,LogOff_Success,?,Network,Success
485,150882,150882,1,U13@DOM1,U13@DOM1,C368,C368,LogOff_Success,?,Network,Success
486,150882,150882,1,U13@DOM1,U13@DOM1,C368,C368,LogOn_Success,NTLM,Network,Success
487,150882,150882,1,U155@DOM1,U155@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
488,150882,150882,1,U155@DOM1,U155@DOM1,C1746,C1691,LogOn_Success,Kerberos,Network,Success
489,150882,150882,1,U156@DOM1,U156@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
490,150882,150882,1,U156@DOM1,U156@DOM1,C2306,C1691,LogOn_Success,Kerberos,Network,Success
491,150882,150882,1,U157@DOM1,U157@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
492,150882,150882,1,U157@DOM1,U157@DOM1,C18,C1691,LogOn_Success,Kerberos,Network,Success
493,150882,150882,1,U158@DOM1,U158@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
494,150882,150882,1,U158@DOM1,U158@DOM1,C1705,C1691,LogOn_Success,Kerberos,Network,Success
495,150882,150882,1,U159@DOM1,U159@DOM1,C1649,C1691,LogOn_Success,Kerberos,Network,Success
496,150882,150882,1,U159@DOM1,U159@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
497,150882,150882,1,U160@DOM1,U160@DOM1,C1691,C1691,LogOff_Success,?,Network,Success
498,150882,150882,1,U160@DOM1,U160@DOM1,C63,C1691,LogOn_Success,Kerberos,Network,Success
499,150882,150882,1,U164@DOM1,U118@DOM1,C1964,C1964,LogOn_Success,Kerberos,Network,Success
500,150882,150882,1,U175@DOM1,U175@DOM1,C523,C612,TGS_Success,?,?,Success
501,150882,150882,1,U175@DOM1,U175@DOM1,C523,C988,TGS_Success,?,?,Success
502,150882,150882,1,U175@DOM1,U175@DOM1,C523,U175,TGS_Fail,?,?,Fail
503,150882,150882,1,U175@DOM1,U175@DOM1,C523,U175,TGS_Success,?,?,Success
504,150882,150882,1,U175@DOM1,U175@DOM1,C988,U175,TGS_Fail,?,?,Fail
505,150882,150882,1,U1945@DOM1,U1945@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
506,150882,150882,1,U1996@DOM1,U1996@DOM1,C612,C612,LogOff_Success,?,Network,Success
507,150882,150882,1,U207@?,U207@?,C457,C457,TGT_Fail,?,?,Fail
508,150882,150882,1,U22@DOM1,U22@DOM1,C2106,C2106,LogOff_Success,?,Network,Success
509,150882,150882,1,U22@DOM1,U22@DOM1,C506,C2106,LogOn_Success,Kerberos,Network,Success
